Collection_Code,Formula,Prototype,composition,composition_oxid,max_ionic_char,avg_ionic_char,min_Number,max_Number,range_Number,mean_Number,avg_dev_Number,mode_Number,min_MendeleevNumber,max_MendeleevNumber,range_MendeleevNumber,mean_MendeleevNumber,avg_dev_MendeleevNumber,mode_MendeleevNumber,min_AtomicWeight,max_AtomicWeight,range_AtomicWeight,mean_AtomicWeight,avg_dev_AtomicWeight,mode_AtomicWeight,min_MeltingT,max_MeltingT,range_MeltingT,mean_MeltingT,avg_dev_MeltingT,mode_MeltingT,min_Column,max_Column,range_Column,mean_Column,avg_dev_Column,mode_Column,min_Row,max_Row,range_Row,mean_Row,avg_dev_Row,mode_Row,min_CovalentRadius,max_CovalentRadius,range_CovalentRadius,mean_CovalentRadius,avg_dev_CovalentRadius,mode_CovalentRadius,min_Electronegativity,max_Electronegativity,range_Electronegativity,mean_Electronegativity,avg_dev_Electronegativity,mode_Electronegativity,min_NsValence,max_NsValence,range_NsValence,mean_NsValence,avg_dev_NsValence,mode_NsValence,min_NpValence,max_NpValence,range_NpValence,mean_NpValence,avg_dev_NpValence,mode_NpValence,min_NdValence,max_NdValence,range_NdValence,mean_NdValence,avg_dev_NdValence,mode_NdValence,min_NfValence,max_NfValence,range_NfValence,mean_NfValence,avg_dev_NfValence,mode_NfValence,min_NValence,max_NValence,range_NValence,mean_NValence,avg_dev_NValence,mode_NValence,min_NsUnfilled,max_NsUnfilled,range_NsUnfilled,mean_NsUnfilled,avg_dev_NsUnfilled,mode_NsUnfilled,min_NpUnfilled,max_NpUnfilled,range_NpUnfilled,mean_NpUnfilled,avg_dev_NpUnfilled,mode_NpUnfilled,min_NdUnfilled,max_NdUnfilled,range_NdUnfilled,mean_NdUnfilled,avg_dev_NdUnfilled,mode_NdUnfilled,min_NfUnfilled,max_NfUnfilled,range_NfUnfilled,mean_NfUnfilled,avg_dev_NfUnfilled,mode_NfUnfilled,min_NUnfilled,max_NUnfilled,range_NUnfilled,mean_NUnfilled,avg_dev_NUnfilled,mode_NUnfilled,min_GSvolume_pa,max_GSvolume_pa,range_GSvolume_pa,mean_GSvolume_pa,avg_dev_GSvolume_pa,mode_GSvolume_pa,min_GSbandgap,max_GSbandgap,range_GSbandgap,mean_GSbandgap,avg_dev_GSbandgap,mode_GSbandgap,min_GSmagmom,max_GSmagmom,range_GSmagmom,mean_GSmagmom,avg_dev_GSmagmom,mode_GSmagmom,avg_anion_electron_affinity,band_center,chg_dispro,e1_symbol,e1_avg_oxi,e2_symbol,e2_avg_oxi,e1_composition,e1_Number,e1_MendeleevNumber,e1_AtomicWeight,e1_MeltingT,e1_Column,e1_Row,e1_CovalentRadius,e1_Electronegativity,e1_NsValence,e1_NpValence,e1_NdValence,e1_NfValence,e1_NValence,e1_NsUnfilled,e1_NpUnfilled,e1_NdUnfilled,e1_NfUnfilled,e1_NUnfilled,e1_GSvolume_pa,e1_GSbandgap,e1_GSmagmom,e2_composition,e2_Number,e2_MendeleevNumber,e2_AtomicWeight,e2_MeltingT,e2_Column,e2_Row,e2_CovalentRadius,e2_Electronegativity,e2_NsValence,e2_NpValence,e2_NdValence,e2_NfValence,e2_NValence,e2_NsUnfilled,e2_NpUnfilled,e2_NdUnfilled,e2_NfUnfilled,e2_NUnfilled,e2_GSvolume_pa,e2_GSbandgap,e2_GSmagmom
40911,Mg2Ni,Mg2NiH4(C2/c),Mg2 Ni1,Mg0+2 Ni0+1,0.08606881472877181,0.0191264032730604,12.0,28.0,16.0,17.333333333333332,7.111111111111111,12.0,61.0,68.0,7.0,65.66666666666667,3.1111111111111094,68.0,24.305,58.6934,34.3884,35.7678,15.283733333333332,24.305,923.0,1728.0,805.0,1191.3333333333333,357.77777777777777,923.0,2.0,10.0,8.0,4.666666666666667,3.555555555555556,2.0,3.0,4.0,1.0,3.3333333333333335,0.4444444444444445,3.0,124.0,141.0,17.0,135.33333333333334,7.555555555555553,141.0,1.31,1.91,0.5999999999999999,1.51,0.2666666666666666,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,4.666666666666667,3.555555555555556,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,10.32,22.89,12.57,18.7,5.586666666666667,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.19846490000000003,0.26461986666666665,0.0,,4.006564870382868,False,Ni,0.0,Mg,0.0,Ni1,28.0,61.0,58.6934,1728.0,10.0,4.0,124.0,1.91,2.0,0.0,8.0,0.0,10.0,0.0,0.0,2.0,0.0,2.0,10.32,0.0,0.5953947,Mg1,12.0,68.0,24.305,923.0,2.0,3.0,141.0,1.31,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.89,0.0,0.0
633951,TiFe2,Laves(2H)#MgZn2,Ti1 Fe2,Ti0+1 Fe0+2,0.020805515598651292,0.004623447910811398,22.0,26.0,4.0,24.666666666666668,1.7777777777777775,26.0,43.0,55.0,12.0,51.0,5.333333333333333,55.0,47.867,55.845,7.9780000000000015,53.18566666666666,3.5457777777777792,55.845,1811.0,1941.0,130.0,1854.3333333333333,57.77777777777775,1811.0,4.0,8.0,4.0,6.666666666666667,1.7777777777777777,8.0,4.0,4.0,0.0,4.0,0.0,4.0,132.0,160.0,28.0,141.33333333333334,12.444444444444448,132.0,1.54,1.83,0.29000000000000004,1.7333333333333334,0.12888888888888891,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.666666666666667,1.7777777777777777,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.666666666666667,1.7777777777777777,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,5.333333333333333,1.7777777777777777,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,5.333333333333333,1.7777777777777777,4.0,10.73,16.69,5.960000000000001,12.716666666666669,2.6488888888888895,10.73,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.1106628,2.1106402666666666,1.4071160444444446,0.9380623407407408,2.1106628,,3.829762626202405,False,Ti,0.0,Fe,0.0,Ti1,22.0,43.0,47.867,1941.0,4.0,4.0,160.0,1.54,2.0,0.0,2.0,0.0,4.0,0.0,0.0,8.0,0.0,8.0,16.69,0.0,2.25333333333e-05,Fe1,26.0,55.0,55.845,1811.0,8.0,4.0,132.0,1.83,2.0,0.0,6.0,0.0,8.0,0.0,0.0,4.0,0.0,4.0,10.73,0.0,2.1106628
44587,SmB2,AlB2,Sm1 B2,Sm0+1 B0+2,0.17239972431749817,0.038311049848332925,5.0,62.0,57.0,24.0,25.333333333333332,5.0,23.0,72.0,49.0,55.666666666666664,21.777777777777782,72.0,10.811,150.36,139.549,57.32733333333334,62.02177777777778,10.811,1345.0,2348.0,1003.0,2013.6666666666667,445.77777777777777,2348.0,3.0,13.0,10.0,9.666666666666666,4.444444444444445,13.0,2.0,6.0,4.0,3.3333333333333335,1.777777777777778,2.0,84.0,198.0,114.0,122.0,50.666666666666664,84.0,1.17,2.04,0.8700000000000001,1.75,0.3866666666666667,2.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,2.6666666666666665,0.0,3.0,8.0,5.0,4.666666666666667,2.2222222222222223,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,5.0,8.0,3.0,6.0,1.3333333333333333,5.0,7.1725,33.23,26.057499999999997,15.858333333333333,11.581111111111108,7.1725,0.0,1.524,1.524,1.016,0.6773333333333333,1.524,0.0,0.0,0.0,0.0,0.0,0.0,,3.8402427572509055,False,Sm,0.0,B,0.0,Sm1,62.0,23.0,150.36,1345.0,3.0,6.0,198.0,1.17,2.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,8.0,8.0,33.23,0.0,0.0,B1,5.0,72.0,10.811,2348.0,13.0,2.0,84.0,2.04,2.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,7.1725,1.524,0.0
609429,Ta2Al,U#Cr0.49Fe0.51,Ta2 Al1,Ta0+2 Al0+1,0.0030204292974532754,0.0006712065105451723,13.0,73.0,60.0,53.0,26.666666666666668,73.0,48.0,73.0,25.0,56.333333333333336,11.111111111111112,48.0,26.9815386,180.94788,153.9663414,129.62576620000002,68.42948506666666,180.94788,933.47,3290.0,2356.5299999999997,2504.4900000000002,1047.3466666666666,3290.0,5.0,13.0,8.0,7.666666666666667,3.555555555555556,5.0,3.0,6.0,3.0,5.0,1.3333333333333333,6.0,121.0,170.0,49.0,153.66666666666666,21.777777777777782,170.0,1.5,1.61,0.1100000000000001,1.5366666666666668,0.04888888888888898,1.5,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,3.0,3.0,2.0,1.3333333333333333,3.0,0.0,14.0,14.0,9.333333333333334,6.222222222222221,14.0,3.0,19.0,16.0,13.666666666666666,7.111111111111112,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,0.0,7.0,7.0,4.666666666666667,3.1111111111111107,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.333333333333333,0.888888888888889,7.0,16.48,18.12,1.6400000000000006,17.573333333333334,0.7288888888888891,18.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.7828001167294762,False,Al,0.0,Ta,0.0,Al1,13.0,73.0,26.9815386,933.47,13.0,3.0,121.0,1.61,2.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,16.48,0.0,0.0,Ta1,73.0,48.0,180.94788,3290.0,5.0,6.0,170.0,1.5,2.0,0.0,3.0,14.0,19.0,0.0,0.0,7.0,0.0,7.0,18.12,0.0,0.0
611266,AsRh2,TiNiSi#MgSrSi,As1 Rh2,As0+1 Rh0+2,0.0024968776025398043,0.0005548616894532898,33.0,45.0,12.0,41.0,5.333333333333333,45.0,59.0,84.0,25.0,67.33333333333333,11.111111111111109,59.0,74.9216,102.9055,27.983900000000006,93.57753333333334,12.437288888888892,102.9055,1090.0,2237.0,1147.0,1854.6666666666667,509.77777777777777,2237.0,9.0,15.0,6.0,11.0,2.6666666666666665,9.0,4.0,5.0,1.0,4.666666666666667,0.44444444444444436,5.0,119.0,142.0,23.0,134.33333333333334,10.22222222222222,142.0,2.18,2.28,0.09999999999999964,2.2466666666666666,0.04444444444444429,2.28,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,8.0,10.0,2.0,8.666666666666666,0.8888888888888887,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,6.0,11.0,2.6666666666666665,9.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,13.64,22.175,8.535,16.485,3.793333333333333,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.6126448631888195,False,As,0.0,Rh,0.0,As1,33.0,84.0,74.9216,1090.0,15.0,4.0,119.0,2.18,2.0,3.0,10.0,0.0,15.0,0.0,3.0,0.0,0.0,3.0,22.175,0.0,0.0,Rh1,45.0,59.0,102.9055,2237.0,9.0,5.0,142.0,2.28,1.0,0.0,8.0,0.0,9.0,1.0,0.0,2.0,0.0,3.0,13.64,0.0,0.0
104424,HoNi2,Laves(cub)#MgCu2,Ho1 Ni2,Ho0+1 Ni0+2,0.10916851536569117,0.024259670081264704,28.0,67.0,39.0,41.0,17.333333333333332,28.0,33.0,61.0,28.0,51.666666666666664,12.444444444444445,61.0,58.6934,164.93032,106.23692,94.10570666666666,47.216408888888886,58.6934,1728.0,1747.0,19.0,1734.3333333333333,8.44444444444442,1728.0,3.0,10.0,7.0,7.666666666666667,3.1111111111111107,10.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,124.0,192.0,68.0,146.66666666666666,30.222222222222218,124.0,1.23,1.91,0.6799999999999999,1.6833333333333333,0.30222222222222217,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.333333333333333,3.555555555555556,8.0,0.0,11.0,11.0,3.6666666666666665,4.888888888888889,0.0,10.0,13.0,3.0,11.0,1.3333333333333333,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,2.0,3.0,1.0,2.3333333333333335,0.4444444444444445,2.0,10.32,30.7333333333,20.4133333333,17.124444444433333,9.072592592577777,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.39692980000000005,0.26461986666666665,0.5953947,,3.9857959041728286,False,Ho,0.0,Ni,0.0,Ho1,67.0,33.0,164.93032,1747.0,3.0,6.0,192.0,1.23,2.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,3.0,3.0,30.7333333333,0.0,0.0,Ni1,28.0,61.0,58.6934,1728.0,10.0,4.0,124.0,1.91,2.0,0.0,8.0,0.0,10.0,0.0,0.0,2.0,0.0,2.0,10.32,0.0,0.5953947
260668,BaCd2,CeCu2,Ba1 Cd2,Ba0+1 Cd0+2,0.14785621103378865,0.03285693578528637,48.0,56.0,8.0,50.666666666666664,3.555555555555555,48.0,9.0,70.0,61.0,49.666666666666664,27.111111111111114,70.0,112.411,137.327,24.915999999999997,120.71633333333334,11.073777777777778,112.411,594.22,1000.0,405.78,729.48,180.34666666666666,594.22,2.0,12.0,10.0,8.666666666666666,4.444444444444445,12.0,5.0,6.0,1.0,5.333333333333333,0.44444444444444436,5.0,144.0,215.0,71.0,167.66666666666666,31.555555555555554,144.0,0.89,1.69,0.7999999999999999,1.4233333333333331,0.3555555555555556,1.69,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,10.0,8.666666666666666,4.444444444444445,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.495,63.59,44.095,34.193333333333335,19.59777777777778,19.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.7838505974581844,False,Ba,0.0,Cd,0.0,Ba1,56.0,9.0,137.327,1000.0,2.0,6.0,215.0,0.89,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,63.59,0.0,0.0,Cd1,48.0,70.0,112.411,594.22,12.0,5.0,144.0,1.69,2.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,19.495,0.0,0.0
56183,TiH2,Fluorite#CaF2,Ti1 H2,Ti2+1 H-2,0.10317990497621321,0.022928867772491823,1.0,22.0,21.0,8.0,9.333333333333334,1.0,43.0,92.0,49.0,75.66666666666667,21.777777777777775,92.0,1.00794,47.867,46.85906,16.627626666666668,20.826248888888887,1.00794,14.01,1941.0,1926.99,656.34,856.4399999999999,14.01,1.0,4.0,3.0,2.0,1.3333333333333333,1.0,1.0,4.0,3.0,2.0,1.3333333333333333,1.0,31.0,160.0,129.0,74.0,57.333333333333336,31.0,1.54,2.2,0.6600000000000001,1.9800000000000002,0.2933333333333334,2.2,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,1.3333333333333333,1.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.3333333333333335,3.1111111111111107,1.0,6.615,16.69,10.075000000000001,9.973333333333334,4.477777777777779,6.615,0.0,7.853,7.853,5.235333333333333,3.490222222222222,7.853,0.0,2.25333333333e-05,2.25333333333e-05,7.5111111111e-06,1.00148148148e-05,0.0,-72800.0,5.623876075466315,False,Ti,2.0,H,-1.0,Ti1,22.0,43.0,47.867,1941.0,4.0,4.0,160.0,1.54,2.0,0.0,2.0,0.0,4.0,0.0,0.0,8.0,0.0,8.0,16.69,0.0,2.25333333333e-05,H1,1.0,92.0,1.00794,14.01,1.0,1.0,31.0,2.2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.615,7.853,0.0
60431,Li2O,Fluorite#CaF2,Li2 O1,Li+2 O2-1,0.7797297329475583,0.17327327398834627,3.0,8.0,5.0,4.666666666666667,2.2222222222222223,3.0,1.0,87.0,86.0,29.666666666666668,38.22222222222222,1.0,6.941,15.9994,9.058399999999999,9.960466666666667,4.025955555555556,6.941,54.8,453.69,398.89,320.72666666666663,177.28444444444446,453.69,1.0,16.0,15.0,6.0,6.666666666666667,1.0,2.0,2.0,0.0,2.0,0.0,2.0,66.0,128.0,62.0,107.33333333333333,27.555555555555557,128.0,0.98,3.44,2.46,1.8,1.0933333333333335,0.98,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.6666666666666665,2.222222222222222,1.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,9.105,16.5933333333,7.488333333299998,14.097222222199997,3.3281481481333333,16.5933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-282000.0,4.083155298589454,False,O,-2.0,Li,1.0,O1,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,Li1,3.0,1.0,6.941,453.69,1.0,2.0,128.0,0.98,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,16.5933333333,0.0,0.0
615766,ZrB2,AlB2,Zr1 B2,Zr0+1 B0+2,0.11840719331225125,0.02631270962494472,5.0,40.0,35.0,16.666666666666668,15.555555555555557,5.0,44.0,72.0,28.0,62.666666666666664,12.444444444444445,72.0,10.811,91.224,80.41300000000001,37.61533333333333,35.73911111111111,10.811,2128.0,2348.0,220.0,2274.6666666666665,97.77777777777783,2348.0,4.0,13.0,9.0,10.0,4.0,13.0,2.0,5.0,3.0,3.0,1.3333333333333333,2.0,84.0,175.0,91.0,114.33333333333333,40.44444444444444,84.0,1.33,2.04,0.71,1.8033333333333335,0.31555555555555553,2.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.3333333333333335,0.4444444444444445,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.0,1.3333333333333333,5.0,7.1725,23.195,16.0225,12.513333333333334,7.121111111111111,7.1725,0.0,1.524,1.524,1.016,0.6773333333333333,1.524,0.0,0.0,0.0,0.0,0.0,0.0,,4.018521277414321,False,Zr,0.0,B,0.0,Zr1,40.0,44.0,91.224,2128.0,4.0,5.0,175.0,1.33,2.0,0.0,2.0,0.0,4.0,0.0,0.0,8.0,0.0,8.0,23.195,0.0,0.0,B1,5.0,72.0,10.811,2348.0,13.0,2.0,84.0,2.04,2.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,7.1725,1.524,0.0
89287,SiO2,Quartz(high)#SiO2,Si1 O2,Si4+1 O2-2,0.4472779356966061,0.09939509682146802,8.0,14.0,6.0,10.0,2.6666666666666665,8.0,78.0,87.0,9.0,84.0,4.0,87.0,15.9994,28.0855,12.0861,20.0281,5.3716,15.9994,54.8,1687.0,1632.2,598.8666666666667,725.4222222222221,54.8,14.0,16.0,2.0,15.333333333333334,0.8888888888888887,16.0,2.0,3.0,1.0,2.3333333333333335,0.4444444444444445,2.0,66.0,111.0,45.0,81.0,20.0,66.0,1.9,3.44,1.54,2.9266666666666663,0.6844444444444445,3.44,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.3333333333333335,0.8888888888888888,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.333333333333333,0.888888888888889,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,9.105,20.44,11.335,12.883333333333335,5.037777777777778,9.105,0.0,0.773,0.773,0.25766666666666665,0.3435555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-282000.0,6.4719201302872005,False,Si,4.0,O,-2.0,Si1,14.0,78.0,28.0855,1687.0,14.0,3.0,111.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,20.44,0.773,0.0,O1,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0
611500,TiAs2,TiAs2,Ti1 As2,Ti4+1 As3-1 As-1,0.09733158791905794,0.010814620879895325,22.0,33.0,11.0,29.333333333333332,4.888888888888889,33.0,43.0,84.0,41.0,70.33333333333333,18.222222222222225,84.0,47.867,74.9216,27.0546,65.90339999999999,12.02426666666667,74.9216,1090.0,1941.0,851.0,1373.6666666666667,378.22222222222223,1090.0,4.0,15.0,11.0,11.333333333333334,4.888888888888888,15.0,4.0,4.0,0.0,4.0,0.0,4.0,119.0,160.0,41.0,132.66666666666666,18.222222222222218,119.0,1.54,2.18,0.6400000000000001,1.9666666666666668,0.2844444444444445,2.18,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.0,1.3333333333333333,3.0,2.0,10.0,8.0,7.333333333333333,3.555555555555556,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,11.0,11.333333333333334,4.888888888888888,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.3333333333333333,3.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,4.666666666666667,2.2222222222222223,3.0,16.69,22.175,5.484999999999999,20.346666666666668,2.4377777777777774,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,7.5111111111e-06,1.00148148148e-05,0.0,-156000.0,4.601791623920636,True,Ti,4.0,As,-2.0,Ti1,22.0,43.0,47.867,1941.0,4.0,4.0,160.0,1.54,2.0,0.0,2.0,0.0,4.0,0.0,0.0,8.0,0.0,8.0,16.69,0.0,2.25333333333e-05,As1,33.0,84.0,74.9216,1090.0,15.0,4.0,119.0,2.18,2.0,3.0,10.0,0.0,15.0,0.0,3.0,0.0,0.0,3.0,22.175,0.0,0.0
651124,TbS2,PrOI,Tb1 S2,Tb4+1 S2-2,0.4216638471290559,0.0937030771397902,16.0,65.0,49.0,32.333333333333336,21.777777777777782,16.0,29.0,88.0,59.0,68.33333333333333,26.222222222222225,88.0,32.065,158.92535,126.86035000000001,74.35178333333333,56.382377777777776,32.065,388.36,1629.0,1240.6399999999999,801.9066666666668,551.3955555555556,388.36,3.0,16.0,13.0,11.666666666666666,5.777777777777779,16.0,3.0,6.0,3.0,4.0,1.3333333333333333,3.0,105.0,194.0,89.0,134.66666666666666,39.55555555555555,105.0,1.21,2.58,1.37,2.1233333333333335,0.6088888888888889,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,4.0,0.0,6.0,11.0,5.0,7.666666666666667,2.2222222222222223,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,2.0,5.0,3.0,3.0,1.3333333333333333,2.0,25.786875,31.7366666667,5.949791666700001,27.770138888899996,2.6443518518666664,25.786875,0.0,2.202,2.202,1.468,0.9786666666666667,2.202,0.0,0.0,0.0,0.0,0.0,0.0,-400000.0,4.9777938765502165,False,Tb,4.0,S,-2.0,Tb1,65.0,29.0,158.92535,1629.0,3.0,6.0,194.0,1.21,2.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,5.0,5.0,31.7366666667,0.0,0.0,S1,16.0,88.0,32.065,388.36,16.0,3.0,105.0,2.58,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,25.786875,2.202,0.0
